date,stars,target,text
25-Sep-21,1,Negative,"dont buy this earphone. it is not good for casual listening. it is also not a durable , ear tip canal come out very quickly ."
26-Sep-21,1,Negative,"Package was already opened, then cam to sound tsting i used boat bassheads 225 for 3 years so i purchased this one but my god sound quality is simply terrible just like the earphones that are worth 50 to100 rs..highly disappointed."
26-Sep-21,2,Negative,"One more thing to mention, it is build quality, it may get cut easily at its joints.
Only bass no clarity"
03-Oct-21,1,Negative,"The product I got has manufacturing defect... Left bud wasn't working. Otherwise noise isolation was well, I felt bass to be good but just by one ear. Smashed Refund within 10 minutes"
04-Oct-21,1,Negative,This is just a basic earphones don't expect too much. I liked MI basic earphones over this with clear sound and bass quality.
07-Oct-21,1,Negative,I've ordered this.. First time it came as damaged one and I issued a return.. Second time it was again came with damaged earphone... I request not to buy this
09-Oct-21,1,Negative,"Writing this review nearly after an year. Left side stopped working after 10 months. Mic also stopped working after 7 months. Fitting in ear is not that good. But the sound quality is good, bass is also good. Best noise cancelation in this budget."
12-Oct-21,2,Negative,"
Sure, the package and accessories are nice and so is their isolation I'll grant them that but they're not even comfortable no matter if you use the correct size tips for your ears."
16-Oct-21,1,Negative,"1st of all the earphone box's seal was broken; when i connected the jack to my phone one side of earphone was not working, also there was some ear wax. I thought i bought a refurbished item mistakenly. But it is a new product with broken seal. Also it is the first time I got defective product on amazon."
19-Oct-21,1,Negative,"Sound quality was ok for the price but the pain in ears these buds gave was so much that i had to return it. Because of the shape of the earbuds and ear tips the fit was not proper and bass was lacking. When i tried to adjust these in my ears, ear pain started. Will not recommend these."
19-Oct-21,1,Negative,"Worst purchase ever. If you are into phone calls, never purchase this. This always comes with a radiation sound behind during calls. And the plug doesn't fit properly too. "
25-Oct-21,1,Negative,Replaced product is also faulty. Mic not working. VERY BAD product. After Amazon's return date passes the Ant Audio will ask you to courier the product by your own which is wasting of time and money. Throwing it in a dustbin. 
25-Oct-21,1,Negative,The microphone stopped working just one week after the purchase. The audio is alright bit the mic isn't picking any noise.
31-Oct-21,4,Positive,"Great earphones, the build is strong, the sound quality is decent and the design is great. Heavy on the bass. The flat wire is an advantage as it doesn't tangle up much. Mic works fine. Unfortunately, it only lasted about 10 months for me until one side of the earphones stopped working. I'm an everyday user and even dropped these earphones quite often. It will be great for a normal usage."
02-Nov-21,1,Negative,One side of the ear piece fallen off within 20 days of careful use.. I bought it instead of boat but boat is better in terms of Quality and also sound.
04-Nov-21,4,Positive,good earphone
09-Nov-21,1,Negative,I was shocked to see the box and box content. One can easily say that the duplicate product was sent. 
10-Nov-21,1,Negative,"The sound quality was goo but the one of earpiece was not working with in a month of purchase,.........better not go with it"
16-Nov-21,5,Positive,"Wires don't tangle much. Audio quality is good.For both gamers & music lovers. Wire length is very long,buds fit well in ear."
24-Nov-21,1,Negative,I use this product 1 month after time I was using it after month is stop working on left ear is speaker top working I am buy this product in October 2021 12 after one month stop working properly
24-Nov-21,4,Positive,"Design: They fit very snugly in the ear. I don't need to twist or angle them a certain way to get the best fit and sound, nor re-adjust them periodically. They also have a good quality flat cord that resists tangles.

Sound: The sound is very good. They're tuned a little bit to the bass side, so rock and pop music sound the best. As for how much bass they provide, here's the important thing to understand: it depends on which of the included rubber earbuds you have on. Larger sizes will give you more bass because they'll seal off more of the ear canal. They ship with the medium-sized ones pre-attached. If you're a medium-sized person and not a fan of bass, leave those on. If, however, you want more bass, take them off and put on the largest size. It makes a big difference for me and I'm a relatively small guy. I suspect that some of the reviewers who have complained about these earphones not having enough bass didn't experiment with the other included earbuds.

Please be informed that this is a heavy bass headphone, so if you don't like that extra bass in everything, then don't buy it."
27-Nov-21,5,Positive,I liked the wire the audio jack and the bassy noice with sounc cancellation ..
28-Nov-21,2,Negative,And one of it's buds came off after few days and post that couriering of defective piece to the company for which you've too bear the cost takes around 25 days.
29-Nov-21,1,Negative,Earphone are not upto mark as compared to same earphones which I bought previously ..Above of all mic is not working...bad experience
03-Dec-21,4,Positive,"PROS: The bass quality of the headset is quite good. Have missed those subtle sounds even on bit higher priced headsets. Thanks Amazon for delivering this well and quick. The box along with the headsets is quite handy and beautiful as well.

CONS: However the earbuds leaves some space for desire, the buds will tend to fall off if u are using it outdoor, and would also cause slight discomfort when used for longer duration. Had some spare earbuds from senneiser and replaced it with this. So no longer it gives discomfort.

Overall found it to be a good deal considering the price and overall experience.

Edits: Reducing 1 star as the earplug keeps dropping out of ears."
09-Dec-21,1,Negative,Pls Dont buy this product..rest its upon u..to listen or no. the worst product dont even work for 1 month
09-Dec-21,4,Positive,"Initially the product quality is great and sound quality of the ear piece are also good, in fact the sound quality is quite good compared to Boat bass 225. Even though it feels tough cause of metal case it's a major disadvantage cause it tends to fell irritate if used for a longer period of time because of the weight. The base is good untill 60-70% of volume after that it becomes stight hard to hear. The vocals are clear, the instrumental sounds can also be heard clearly plus you'll get a travel case with the earphones which is made of aluminium so u can use it for anything . Over all it's a great buy within 600 bucks."
12-Dec-21,1,Negative,Sound quality very poor also build... It look like 50rs earphones. Where is amazon quality check department? Or amazon is selling this type of fake product???
22-Dec-21,4,Positive," Product sent did not seem new and was not sitting in the packaging as shown in the review pictures. Noise cancellation : perfect, Sound Quality - Good , Bass: Good
Blend of sound quality and bass are in sync. No Screeching / connectivity disturbances. You won’t stop your fav song.
Purchase only if under Rs. 550 not worth spending more.

Cannot comment on the durability of the product.
Helping you to make a choice here on comparison - Ant Audio W56 Wired Metal is a better one to add to your cart (Let’s hope it’s not repacked)

If you want to spend a little more, the best & durable hear phones with or without mic are the Panasonic ones, speaking for the ones I personally tried :RPHJE125E-W nothing beats this piece however not seen it around for a reasonable price and the other one is RP-HJE118E-Y which was priced for Rs 499 when purchased in 2018. The W and Y is possibly for the color of the model."
23-Dec-21,1,Negative,I had some issues with first unit so I replaced it. The second one broke after 1 month. Audio only comes from one speaker now.
31-Dec-21,4,Positive,"As a musician and a person who listens to music quite heavily, (an average of an hour or 2 a day) these earphones are alright. The sound quality is decent. Not very clear and bright. Bass is okay. Design is cool and tangle-free wires are a nice feature. I purchased this for a little over 500 rupees and honestly, for this price, it's a good earphone. If you want a premium sound quality I suggest you look into the Sennheiser or Sony earphones. They might cost 3 times the price of this one though."
01-Jan-22,1,Negative,"Quality of speaker is good but socket is quiet tilt thats why not fixed properly in any phone, Due to this voice is bad in one speaker."
03-Jan-22,4,Negative,This headphone is a great headphone no debate in that build quality is good and bass is good too its overall a best deal for 700 rs but i dint like how the wire that connects to phone is sleeping connect which isnt ideal for people who like to hear and travel with mobile in pocket but does that make this headphone bad? no never its a better headphone to get at this price look forward on buying this wont regreat i can say that plus u get ant audio stickers XD that makes up for money(jocking)
12-Jan-22,2,Negative,"And the bass OMG i was shocked
But the sadest thing is from last 7days one of my earphone is not working it was like heartburn please do have an solution for my concern my honest review
PLEASE HELP ME WITH THIS"
08-Feb-22,4,Negative,"It's been 8 months I'm using this earphone. I'll say this earphone is similar to that boat earphone which is of similar price range because I've used that also.
The two things I don't like about this earphone, first is at high volume high sound comes out of the earphone and second is earphone drops from your ear which is frustrating.
Sound, bass quality are good and noise cancellation is damn good.
I don't understand why there are rubber on each earphone earpiece they are useless.
There is one year warranty on this earphone and to claim warranty on valid reasons you have to fill details on the website acroma.com and you have to parcel the earphone to the given place.
I'll say don't spent money on this earphone, go with Mi earphone which is superb and its price is also less than this earphone."
10-Feb-22,2,Negative,"It got uneven bass , like one side gives bass effect put other just plays plain sound , not satisfied."
06-Mar-22,5,Positive,"I know the name sounds new and you have trust issues just as normal consumers. But being a musician, I would like to throw some light upon your earphones understanding. So Ant Audio is a robust powerhouse performer in the budget friendly earphones category I have seen yet. I would say the packaging and a small letter from the CEO makes the brand little more trustworthy. Talking about the features, the build quality is as good, in fact slightly better than boAt, flat long cable, eargo-fit earbuds design, and L shape gold plug is the best trio you get in any earphones. "
09-Mar-22,2,Negative,Even the warranty replacement i requested which didnt go well...when i requested for warranty they said that i must currier this earphones to the service center which would cost me more than the products price
13-Mar-22,5,Positive,"I'm Liking everything about it and nothing disappointing about the product so far. Like the other's we're saying, the packaging is simply too attractive for the price and yet the best of all is the sick bass output and the metal finish."
13-Mar-22,5,Positive,As i mentioned 3rd time (why?) Because when i ordered them for first time it last long for only 8 months (because of my carelessness like pulling these from bag and pocket) one side stopped working then i claimed warranty but i need to send them through post office that was costing me 200 rupees and 40 days of time to receive them back but i liked them so much so i just ordered another one and after sometime i ordered 3rd one for my sister
17-Mar-22,4,Positive,"It's been a month and for the price range this product is much more preferable over others. Sound quality is good and noise cancellation is pretty good too. When it comes to bass, if you're someone who's into EDM you'll be slightly disappointed when the beat is at high pitch as the it just seems like a blasting on few moments. Lil heavier buds but overall a 4/5 product. I got this for 500 bucks & unless your budget is over 1000 bucks this is the one earphones you should shoot for."
30-Mar-22,2,Negative,"Left speaker and mic both stopped working after 2 month of moderate use. But another one, no use of sound quality or bass if the lifetime of product is hardly 1 month.
"
10-Apr-22,1,Negative,very very worst product poor quality plastic damaged at two side very easly within 3 days totally waste of money
21-Apr-22,2,Negative,Audio sounds way better through my Samsung HS-130. Can't return now as they have a 10 day return policy. Money wasted! Disappointed!
21-Apr-22,2,Negative,"I had used the same product 2 years ago sounded good and came with a metal box but now the sound quality is horrible and quality feels different
"
07-May-22,2,Negative,Don't expect much from this brand. Sound quality lacks refinement. And please pay heed to desc. It's a 7 days replacement only.
10-May-22,5,Positive,"Being an audiophile, I couldn't stop myself from ordering this earphone because ever since i saw it on amazon, I was really tempted by the looks and the Positive customer feedbacks. So I waited for the best discount it would offer and brought it at ₹ 499. And man oh man I'm in love with it. I'd recommend this to anyone who is searching for a good earphone at a reasonably cheap price."
17-May-22,5,Positive,"People now-a-days are really dumb they purchase earphone by company Which is famous for making smartphones (like mi, realme etc..) and they don't even know what real sound is best under 600 sound quality is awesome only con is hooks it should be permanently attached to the earphones "
19-May-22,2,Negative,Bad design. Bass verfy loud and damaging to the ear
19-May-22,4,Positive,"The earphones are best under its price bracket buyed it for 479 in diwali sale.
But when I first time plug it in it has some irritating bass, so the thing I did and suggest you all that download a audio wizard and reduce bass to low level and then it turned out to be a beast. Its sound quality, vocals , treble all becomes beautiful when I reduce its bass. Its build quality is also superb and but sometimes feel little heavy. Can't comment about its life as I have just started using it.
But if it runs for 1 year or so then they are killer for its price"
23-May-22,2,Negative,"Build quality is also more than good. Most amazing part was packing. I have never seen any earphone packed as nicely as this one with this price.
I had a minor problem with ear birds. One of them was broken, but it's ok."
10-Jun-22,2,Negative,"Stopped working after 4months
One side of earphone is been broken
I don't recommend buying wired earphones instead buy wireless bit costly but worth it"
19-Jun-22,4,Positive,"Sound quality is quite good.
Noise cancellation is good.
Bass quality is pretty good.
Build quality is awesome, according to it's price.
To sum up, if you see this product is with any casback/discount offer, grab it as soon as possible."
26-Jun-22,2,Negative,You can't reach to the warranty people. They simply register your case and do nothing about it. Then the update by canceling the request by their own. Acro RMA support is worse
27-Jun-22,2,Negative,"I replaced two times before it complete 1 month of using. Performance is good, but it won't last. Go for boat or something, atleast you can use for 1 yr."
30-Jun-22,2,Negative,"You are paying 500 to 800 rupees for it, you cant expect any more. But still, the false claim of sweat proof cant be tolerated. Jbl has far better headphones at this price point"
01-Jul-22,1,Negative,Stopped working within 2 months. I didn't bother claiming warranty it was just that bad.
02-Jul-22,4,Positive,"First of all the product is very durable it can withstand rough uses.
So the build quality is good now talking about the sound quality the vocals are good and bass is also good can be a little better but at a given price it's quite nice and the higher tones is also good. The only concern I have is the ear tips provided is not very comfortable I have to take out the ear hooks as well as the ear buds and mount my own to get it comfortable for daily uses otherwise great product from ent audio."
12-Jul-22,2,Negative,Only one thing that is good it's Made in India but product is not good
16-Jul-22,1,Negative,"After 3 months, 1 side voice bud's are off don't buy"
18-Jul-22,4,Positive,"I loved these earphones the most in this price cause the bass and the treble, both are in level and the sound quality is just awesome.
The packaging is just WOW! Just incredible! The earphones comes in a metal box with the warranty card and the manual to use it safely with some extra ear plugs to properly fit in your ears to enjoy every beat of the music and last but not the least, it comes along with stickers also! You can use it to paste it on your smartphone or anywhere else, I loved the packaging the most along with this earphones! :)
But now comes the bad point and the reason why I didn't gave it 5 stars, the thing that I found frustrating is that the extra earplugs are not fitting in the earphones at all except the one that came already installed in it, it's really frustrating!
Other than that, these earphones are awesome and it looks to me that these earphones are going to last very long but I'm gonna have to wait and watch....:)"
26-Jul-22,4,Negative,Sound quality is good packing is premium but no accessories and looks like a used
31-Jul-22,4,Positive,"Everything was great right from anazon’s delivery and panctuality to product’s packaging.
Now regarding the product, within 500-600₹ its a good product adding the case provided. The pouch and extra earbuds aswell.
The only thing that could have been added is the volume fluctuation buttons on wierd mic. Also sometimes the audio feels a bit mono until you increase the volume much. You will feel the layers of instruments in your music when you increase the volume much.
Besides that the bass and treble both are equally balanced.
To check the caliber of this product try to listen “chale chalo” song from lagaan. It has everything a earphones can be checked upon. From bass beats to various layers of instruments to trebble to chorus.
Thanks Amazon, and Ant Audio aswell."
07-Aug-22,2,Negative,"But if you have mi or Oppo which delivere Direc Audio driver provide mid clarity.
But this type of earphone you can purchase from mobile stores around 200₹ .
Simply say this earphone only for who love bass not music."
07-Aug-22,4,Positive,"Using the same earphone from last 2 years (blue Color). Bought a new one at Rs 349. Earlier it was of Rs 500. I was having doubt about the quality but it was all right. But, the product I recieved is either the unboxed one or the refurbished one.
Keeping all aside, the product is good as similar to the old one."
09-Aug-22,4,Positive,"Good bass and balanced treble, better than boat earphones that comes around this range but not up to that of JBL in terms of sound quality. Good material which is Tangle free.
Unfortunately one of the sides, sound quality get lowered after around 10 months and honestly thats only because of rough usage ( always fell down from heights ) and luckily it was within warrenty period and I claimed for warrenty @acrorma.in ,because of there is no physical damage I got the replaced product after a month from the courier date.
Good Service by acrorma."
10-Aug-22,2,Negative,"Coming to the product, one of the earphones was not working. Disappointed. I placed the return request. Product was damaged but packaging was proper"
10-Aug-22,4,Positive,"Earphones are good with decent bass, highs and lows, sound and comfortable to hear.
Built quality is good with extra clip to hold earphones to shirt while using in journeys.
Extra earpieces are there - 2 pairs.
The earphones are so slippery but as there are earhooks, we could hold them better in ears.
The L shaped earphone jack is too lengthy which is somewhat discomfort to use for games playing like pubg.
There is box made of iron i think which is to store , that's a good part.
Overall these are very good in this price category.
I got it for 499."
14-Aug-22,1,Negative,Try someother
20-Aug-22,2,Negative,"Stopped working in six months.
Really fragile. Won't recommend this to any user"
24-Aug-22,2,Negative,"Once there is issue with earphone, just forget it. There is no official service center anywhere except Delhi. You will have to raise a service request on portal online and then they will ask you to send your product to Delhi via courier and you have to spent cost for courier."
26-Aug-22,1,Negative,"The sound increases by itself. Don't buy,"
16-Sep-22,4,Positive,"Firstly i want to tell about the Bass of W56 and it is mind blowing .
Actually that was the reason to purchasing And audio w 56
Now moving to sound quality it's a big mestry coz some phones having equalizer itself and some didn't have that
I'm using this W56 on my Asus Max pro m1 and Samsung S8 the sound quality is better on S8 than Asus and the bass is better on Asus
So Friends think on it before buying

***Note to Amazon - the carry case is not included in my package / that metal case ***"
20-Sep-22,5,Positive,"It comes in a box which contains a metal tin, inside the metal tin you get a warranty card, user welcome card, a pair of medium sized earbuds attached to the earphones and a pair of big and small sized buds with a pair of ear clips and and a clip to hold them to your shirt,talking about the quality,build quality is excellent, sound quality is excellent but when used with 'UHQ' upscaler, it leads to distortion"
30-Sep-22,4,Positive,A must-buy product under 500 budget. The product is nice. Has a great sound in this price range. The metal carrying case not available as the company has discontinued it from the last year. Built quality is also good.
02-Oct-22,4,Negative,"They are the best in the range, you should consider them fir good bass and mic. I only have one complaint that i did not get the iron box and the stickers.. They should give them"
19-Oct-22,4,Positive,"Close to 4yrs now, simply superb!!"
23-Oct-22,3,Positive,"Light weight: lighter than boat bass heads, you won't even feel them. Unlike bass heads, they don't fall off every now and then, so no hassle; they remain where they are."
24-Oct-22,3,Positive,good quality of sound and best ones for the price
25-Oct-22,3,Negative,"Earphone jack worn out in 1 month,I couldn't hear things property even though both heads were working but I couldn't get the sound properly"
26-Oct-22,3,Negative,Didn't last a year. Not gonna buy again.
27-Oct-22,3,Negative,Warranty clain is a joke.
28-Oct-22,3,Negative,After 3 months meant now if we connect it to our phone it's working normally for 15-20 min afterwards it automatically changes songs and Google assistant turns on YouTube turns on and whole chaos in Mobile
29-Oct-22,2,Negative,"No Details At All. Only Reverbering Bass.
Nothing Else. Treable is Irritating, Not Balanced
At All."
29-Oct-22,3,Positive,The build is good and it is truly tangle free. I enjoyed good quality sound and calls for about 2-3 months 
30-Oct-22,3,Positive,Best in this price range
31-Oct-22,3,Positive,"My initial impression is that the build is solid and attractive, the bass is great, sound is loud but the vocals suffer at times."
01-Nov-22,3,Positive," the storage box they come in should be useful, the earphone look cool, I got the green one."
02-Nov-22,3,Positive,sound is average but for price they are asking its good
03-Nov-22,3,Negative,I suggest you to never buy ant audio product as they look good and low in price too but after sales warranty service is worst of its kind
04-Nov-22,3,Positive,"Preimum sound quality, full od bass , for a perfect earphones bit jack little bit but overall value for money"
05-Nov-22,3,Negative,"Audio quality is good but eartips are not good, plus mic doesn't work properly, the other person on the call is not able to hear anything."
06-Nov-22,3,Negative,This is just BASS empowered earphones for heavy bass listening. For clarity of lyrics and soft music this isn’t the appropriate one.
07-Nov-22,3,Negative,"Ear ergonomics is poor. You cant fix in ear without given additional rubber type fit into the ear, it gives you pain after 15 mins."
08-Nov-22,3,Positive,Good quality in budget
09-Nov-22,3,Negative,Mic quality is worst.. When u are on call other side person can't listen u properly...it will sound like bad signal on FM.
10-Nov-22,3,Positive,OK product. Its only for those who buy earphones under 500.
11-Nov-22,3,Negative,"he bass quality sucks, everything else is okay, lasted 4 months.. Not gonna buy it again"
12-Nov-22,3,Positive,good earphones
13-Nov-22,3,Positive,Value for money
14-Nov-22,3,Positive,reat product and good sound quality.
15-Nov-22,3,Positive,Rich Feel Earphones
16-Nov-22,3,Negative,"the 3.5mm Jack of this earphone was very loosely fitting in the phone.
it gets disconnected with a very slight pull on the Cable."
17-Nov-22,3,Negative,"Average, nothing special about product to be mentioned. Does its job. That's all. Nothing special. Soumd is average"
18-Nov-22,3,Positive,"ANT W56 is lighter and fits in ear, which is a great advantage over the former one."
19-Nov-22,3,Positive,"Considering their price, they perform pretty good. Bass is thumping and can create a good listining experience."
20-Nov-22,3,Positive,Wow! Best ever for any under 2k earphones
21-Nov-22,3,Negative,Good. But feels hollow.. while vocal songs feel great. Hearing hip-hop songs gives a sound reproduction that feels like a Rs.100 buck cheap local earphones.
22-Nov-22,3,Negative,Doesn't fit well in ears. Design choices were stupid a d make the buds slippery.
23-Nov-22,3,Negative,Sound quality is worse. Many a times tou don't hear lyrics and medium volume
24-Nov-22,2,Negative,"Pls don't buy this product.i didn't get metal box sound is little painful in ears in high volume no warrenty card in box.ant website not working. Don't but this go for boat basshead 225.
"
24-Nov-22,3,Negative,but when I plug it in my ear perfectly it is really uncomfortable and sound is not clear and the base is gone but when I plug it loosely it's performance is quite good... but not recommended from my side
25-Nov-22,3,Negative,"Not happy with the product. The ear piece is heavy and while the music is off, you can hear the annoying sounds of wire grazing on your body. The sound causes headache and had to remove it if not using, so noise cancellation is not possible unless you are still as a statue. Not worth it. Disappointed."
26-Nov-22,3,Positive,Nice one. Still working and good for the budget earphones.
27-Nov-22,2,Negative,AFTER ABOUT A MONTH OF USE ONE SIDE OF PIECE STOPPED WORKING VERY LITTLE SOUND IS COMING FROM RIGHT SIDE LOOKING FOR REPLACEMENT
27-Nov-22,3,Negative,The ear pieces keeps falling even though there is a support given to it ...I guess it fits perfectly for some ears only.
28-Nov-22,3,Positive,"This headphones has same built and sound quality as BoAt Bassheads 225, only branding is different. Plus the packaging was just great."
29-Nov-22,3,Positive,Sound is excellent and bass is strong. Comfort is slightly comprised to keep up with the looks.
30-Nov-22,3,Negative,"Decent product not too good seeing the price range, you can get better products, I don't know if I have got a defective product but the bass and the sound quality was way under par contradictory to the reviews I read. Bass was not on point noise cancellation is very good."
01-Dec-22,3,Positive,Best product. But you have to take good care of them for long lifespan
02-Dec-22,3,Negative,Well they stopped working after 2 or 3 month but they sound amazing before that and no way to get warranty
03-Dec-22,3,Negative,"Do not buy.
Within four days it started producing static noises when plugged into the phone.
In Mic also works whenever it wants to. Never works when needed."
04-Dec-22,3,Positive,Crystal clear sound good for calling purpose
04-Dec-22,4,Positive,Super product at this price range....Voice clarity is excellent....desent super bass high mid and low are perfectly balanced.....so that overall music hearing will be very pleasure.....I owned many other brand earphones then reviewing this.....I am a base lover so in my view its not an extra bass earphone but decent quality good bass because of its well balanced audio.....Tangle free wire....Quality build....wire splitter and mic is made of metal.....Ant audio logo is printed nicely in that.....Ear piece is also made of metal i think its aluminium.....Ear clip is provided but i think its not necessary because its light weight and i can bet u that u cannot feel the earpice in your ear......Very light and soft.....long time use is not disturbing u will forget its in your ear.....but one thing is its sometimes fall from ear...... Nice packaging aluminium box.....Surprise is that Stickers are inside the box u can stick it in phone or somewhere else.....Ant audio logo i like very much..... Wire clip and extra buds are provided in the box.....Overall i love this product....i owned audio technica and rock its all extra bass and well balanced but price is also high.
05-Dec-22,4,Positive,"I am writing this after using it for 1 year.
I am using it for 1 year and the quality is voice is still the same. Earlier they use to give very cool Tin box which was fab and now when i bought it again, it was jst like chinese box.
yes this is made in china although ANT AUDIO is UK based brand.
Overall a good choice with good wire quality"
06-Dec-22,2,Negative,"Not even worth for 300rs.. once again I'm telling you, never buy this crap."
06-Dec-22,2,Negative,Not that good. Very poor quality. Never ever buy this earphones
18-Dec-22,4,Positive,"Okay so I'm a pro musician so unlike the general public I knew what I want from a headphone/earphone. Just received it today couldn't wait anymore longer to write a review.
Pros
1. The material and design can be said to be a step higher compared to the other brands
2. The packing is also quite impressive, not like other brands who simply put it in a box and send it
3. The actual thing everyone wants is the sound quality. Trust me as a pro musician I've come across such brands which produce exceptional sound and this little earphone comes into that category. The bass is no doubt sounds amazing but I would also say just on the basis of a day's use it also provides noise cancelation to some extent

Cons
1. As every person has a different ear, for mine I wasn't so comfortable to wear it as it kept coming out at some point so fitting was an issue
2. Due to extreme bass this little guy has, I won't say the music is crispy or crystal clear but yes you can very much get a pleasing audio

Overall, had read it in one of the earlier reviews, ""A one stop destination for a perfect earphone""!"
02-Jan-23,2,Negative,"Earphones are not fitting to phone properly and lot of discomfort due to this.
"
06-Jan-23,2,Negative,"Raw Bass,better than boAt but lacks quality sound. Sturdy design, Bass felt in high volume >70%, and with this total loudness increases which makes ear painfull.
"
17-Jan-23,2,Negative,"Nothing to say rs 50 item paked labled don't talk about bass.
"
27-19-2019,5,Positive,I genuinely hooked with this headphone....best bass boosted headphones ever used at such a great price...i have started with this headphone for some reason I lost my first pair of this headphones so i tried other brands also but not got this much satisfaction so i bought this pair of headphone and trust me it worth more than money u r paying.
30-02-2016,5,Positive,Build is too good for the price and 45° turn enhances the ergonomics. Large size earbuds are a perfect fit for my ears and poweramp makes listening to any kind of music heavenly. They completely annihilate the competition even if priced over 1000. I have no words to describe how good they are at 399 for which i got these. No point buying Sony and Senheisser 
06-Dec-22,2,positive,I like the head set and the bass is excellent but if you are speaking someone 
07-Dec-22,2,positive,"Overall the earphone is okay okay, the treble and vocals are balanced but if you want bass then it is not sufficient for bass."
08-Dec-22,2,positive,Medium bass
09-Dec-22,2,positive,1st if you gonna buy this for its metallic case
10-Dec-22,2,positive,it was good until I find out the earphone jack was loose.
11-Dec-22,2,positive,This earphones are good i used it before but and its durable too
12-Dec-22,2,positive,I had used the same product 2 years ago sounded good and came with a metal box 
13-Dec-22,2,positive,its a nice bass earphones but wire was not much good so it didn't survive long
14-Dec-22,2,positive,Yes if you want raw Bass without considering quality of sound gonfor Ant audio else try Blaupunkt em10 for deep phenomenal bass.
15-Dec-22,2,positive,Everything is ok except the fit. Pains after 1 hour of use
16-Dec-22,3,positive,Build quality is quite good.
17-Dec-22,3,positive,Sound can go very loud and it's clear. Bass is there but its effect is not that clear. Build quality is good as it's wire is flat and casing is of metal.
18-Dec-22,3,positive,Otherwise product is awesome and best quality material.
19-Dec-22,3,positive,Sound quality and durability its good considering the price
20-Dec-22,3,positive,Nice product but compare to this price bass and sound quality is okay okay.
21-Dec-22,3,positive,I loved the sound quality this earphone provided me. Expected some more bass but is good for gaming. Built quality should be improved
22-Dec-22,3,positive, Sound is great but the earbuds seem heavy and keep coming out despite trying different sizes.
23-Dec-22,3,positive,Over all Ant Audio w56 is a good purchase but not the best.
24-Dec-22,3,positive,Average quality
25-Dec-22,3,positive,Earphones are goods if you are looking for music.
24-Dec-22,5,Positive,Superb sound Quality with bass.Ant audio > boat bassheads225 all respects
25-Dec-22,5,Positive,Everything is good not great
26-Dec-22,5,Positive,Extreme sound quality and the extra thumping bass was awesome
27-Dec-22,5,Positive,very good
28-Dec-22,5,Positive,Vera level product verithanama iruku bass la bayangarama iruku iam using for 6months .it is greater than boat .at this price worth buying.thank me later.
29-Dec-22,5,Positive,"It's been over a year and still working like a charm best earphones at this price. Bass is good, treble is not too high and noise cancellation is also pretty good. And im thinking to take another piece of this now"
30-Dec-22,5,Positive,Thank you very much Amazon for giving such a premium earphone at low price.
31-Dec-22,5,Positive,"Its really good.... if u r a bass lover, go for it... its really amazing"
01-Jan-23,5,Positive,i genuinelly hooked with this headphone....best bass bosted hedphones ever used at such a great price...i have started with this headphone for some reason i lost my first pair of this headphones so i tried other brands also but not got this much satisfaction so i bought this pair of headphone and trust me it worth more than money u r paying
02-Jan-23,5,Positive,"It's unbelievable sooper good sound quality,Beutiful good good good good good good good good good good good"
